20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.002360575045436793,0.002175684120789606,0.0019728710727900823,0.0019920298923767083,0.002036657761484516,0.002074148659041202,0.002118080754146895,0.0021639141505628763,0.002211775005364351,0.0022618008892582,0.0023141421072129156,0.0023689632067984815,0.0024264447061186486,0.002486785079560752,0.0025502030473866888,0.002616940224823832,0.002687264198280092,0.0027614721112465108,0.0028398948612082266,0.002922902032576327,0.0030109077207647354,0.0031043774410607085,0.003203836365570086,0.003309879195935677,0.0034231820637900204
